id,date,latitude,longitude,temperature_c,precip_mm,humidity_pct,wind_speed_m_s,fwi_score,drought_code,ndvi,forest_cover_pct,landcover_class,elevation_m,slope_deg,population_density,fire_occurrence
row_4929_1585094400000,2020-03-25,-44.986,-62.0526,34.1,0,56,9.2,11,490.2,0.49,1,Evergreen Forest,1047,25.2,40,0
row_480_1585180800000,2020-03-26,20.7441,148.0412,17,9.6,77,11.2,0,103.4,0.15,15,Deciduous Forest,1474,27.4,14,0
row_1068_1585180800000,2020-03-26,-38.6123,104.0387,40.6,0,30,9.7,47.3,457.2,0.37,54,Deciduous Forest,323,17,29,0
row_1506_1585180800000,2020-03-26,29.6313,22.5157,17.1,0,36,9.5,11.4,92.7,0.28,38,Shrubland,2537,16.8,84,0
row_3673_1585180800000,2020-03-26,-40.606,82.3905,36.2,4.3,69,13.8,0,115.7,0.8,88,Urban,2144,1.5,16431,0
row_4677_1585180800000,2020-03-26,47.3094,59.4859,13.9,0,50,2.6,3.1,138.5,0.41,21,Urban,1574,38.4,14750,0
row_1474_1585353600000,2020-03-28,61.2637,-102.8265,22,0,24,8.2,20.7,192.8,0.31,75,Shrubland,1914,44.9,92,0
row_2815_1585353600000,2020-03-28,44.7602,-146.4414,13.3,0,26,11.4,13.7,224.6,0.5,28,Barren,637,8.5,65,0
row_3039_1585353600000,2020-03-28,0.0951,-164.5736,20.4,24.1,66,9.4,0,25.7,0.1,9,Savanna,2206,32.6,20,0
row_1242_1585526400000,2020-03-30,-39.8699,-103.3633,36.6,0,46,15,18,458.5,0.34,0,Barren,2082,11.1,52,0
row_2077_1585526400000,2020-03-30,24.3121,-16.2528,27.2,11.1,74,1.5,0,269.8,0.61,10,Evergreen Forest,773,34.9,6,0
row_3806_1585526400000,2020-03-30,-45.1943,105.1401,39.8,0,56,9.7,11.6,253.2,0.35,42,Barren,2062,3.7,95,0
row_4457_1585526400000,2020-03-30,5.3557,-174.1939,24,0,60,10.2,12.2,335.8,0.52,83,Urban,1841,39.9,2669,1
row_3127_1585612800000,2020-03-31,7.3774,174.8393,22.7,5.6,63,2.3,0,226,0.07,93,Urban,2936,27,18352,0
row_3858_1585612800000,2020-03-31,57.6518,-118.887,13.9,0,34,13.7,16.4,59.9,0.08,38,Evergreen Forest,54,42.9,6,0
row_4778_1585612800000,2020-03-31,48.6156,34.6411,22.4,0,22,4.8,18.5,117.3,0.21,54,Deciduous Forest,1110,6.2,19,1
row_876_1585699200000,2020-04-01,48.2774,-138.4367,21.3,12.2,63,6.5,0,54.4,0.57,43,Barren,1767,18.9,38,0
row_1399_1585699200000,2020-04-01,-44.4712,68.0975,13.5,23.5,80,13.2,0,29.1,0.58,39,Barren,580,14.5,65,0
row_2119_1585699200000,2020-04-01,-32.0683,-34.3042,23.8,0,39,4.1,10.9,210.3,0.75,54,Evergreen Forest,2812,26.9,89,0
row_2117_1585785600000,2020-04-02,-43.5939,8.4778,21.5,2,89,14,16.8,66.7,0.32,1,Cropland,2964,17.3,92,1
row_499_1585872000000,2020-04-03,-1.1121,-109.9305,21.9,13.7,60,10.1,0,353.3,0.25,52,Shrubland,508,35.6,27,0
row_3903_1585872000000,2020-04-03,51.4649,-96.7925,24.1,0,52,9.2,11,336.1,0.14,2,Shrubland,2295,43.9,4,0
row_535_1585958400000,2020-04-04,-25.8283,-160.7288,18.5,5.8,80,8.5,0,55.9,0.86,11,Evergreen Forest,2332,1.5,9,0
row_3726_1585958400000,2020-04-04,-28.6463,-0.7356,16.1,4.1,74,7.4,0,161.1,0.33,21,Savanna,1816,32.7,71,0
row_642_1586131200000,2020-04-06,49.0486,74.5765,21,0,40,1.2,1.4,226.9,0.08,98,Cropland,1046,30.3,35,0
row_831_1586131200000,2020-04-06,45.735,-26.032,25.2,0,23,7.7,25.4,345.7,0.73,61,Grassland,1347,19.3,26,0
row_1326_1586131200000,2020-04-06,15.6924,-28.8308,20.3,0,18,12.6,26.5,96.8,0.79,86,Savanna,1124,24.7,97,0
row_3140_1586131200000,2020-04-06,-26.5998,-51.8643,29.9,0,46,1.9,2.3,179.7,0.36,94,Urban,2286,26.6,4437,0
row_3501_1586131200000,2020-04-06,-11.7681,-103.8231,19.8,20.3,88,2.4,0,256.4,0.42,68,Urban,349,14.8,10362,0
row_2971_1586217600000,2020-04-07,56.8077,-120.2269,18.2,0,34,13.1,15.7,54.5,0.54,88,Cropland,2599,13.5,77,0
row_985_1586304000000,2020-04-08,24.7316,-110.8802,29,0,22,5.2,28.7,388,0.47,35,Cropland,538,30.1,33,1
row_1119_1586304000000,2020-04-08,-37.3115,-152.4918,19.9,11.9,94,8,0,65.3,0.13,87,Deciduous Forest,821,41.5,54,0
row_1976_1586304000000,2020-04-08,51.1292,-70.0407,24.5,0,33,10.4,22.9,310.6,0.62,19,Urban,1625,13.8,17216,1
row_2129_1586304000000,2020-04-08,-33.2142,14.3715,15.4,0,43,6.2,7.4,113.1,0.69,63,Grassland,2722,13.4,38,0
row_2598_1586304000000,2020-04-08,63.2458,-106.1237,20.9,0,45,4,4.8,278.3,0.63,2,Shrubland,2913,27.8,40,0
row_2631_1586304000000,2020-04-08,4.5018,-70.0361,30.3,0,42,14.4,17.3,64.2,0.36,0,Deciduous Forest,1326,18.5,74,0
row_3540_1586304000000,2020-04-08,42.4563,-69.2454,22.8,0,40,14.1,21.3,58.2,0.42,59,Deciduous Forest,2659,37.8,13,1
row_151_1586390400000,2020-04-09,38.326,9.8488,20.7,0,24,1.8,11.4,78.7,0.15,79,Evergreen Forest,2065,44.1,64,0
row_2118_1586390400000,2020-04-09,10.3105,-32.3295,30.7,0,46,7.9,9.5,26.3,0.47,47,Grassland,1808,14.8,52,0
row_137_1586476800000,2020-04-10,22.5386,55.4211,23.6,0,16,10.1,29.3,166.3,0.04,88,Evergreen Forest,2237,34.8,81,0
row_2465_1586476800000,2020-04-10,43.0572,150.4825,17.1,0,29,12.2,14.6,322.8,0.29,39,Shrubland,158,44.5,25,0
row_3935_1586476800000,2020-04-10,27.6167,33.3724,26.4,0,28,6.3,23.3,167.1,0.09,37,Urban,1713,20.8,14353,1
row_3999_1586476800000,2020-04-10,32.5005,43.4042,21.2,0,53,5,6,101.9,0,49,Cropland,92,16.3,34,0
row_4873_1586476800000,2020-04-10,37.7443,-107.8676,19.4,0,37,2.5,3,279.8,0.55,63,Shrubland,1548,40.8,67,0
row_360_1586563200000,2020-04-11,20.1901,165.7324,31.3,0,40,7.3,25.8,369.2,0.81,1,Urban,1358,10.3,6205,0
row_564_1586563200000,2020-04-11,69.5923,37.9778,18.4,10.6,69,5.9,0,200.2,0.11,84,Deciduous Forest,85,22.8,79,0
row_1728_1586563200000,2020-04-11,68.3606,163.7051,14.3,0,17,2.2,2.6,345.3,0.9,99,Shrubland,1992,22.8,71,0
row_4922_1586563200000,2020-04-11,29.5104,-29.7927,24.6,0,37,4.6,14,227.5,0.13,2,Deciduous Forest,1185,22.9,49,0
row_3688_1586649600000,2020-04-12,-12.4183,144.1201,27.1,0,28,8.7,27.3,237,0.11,65,Cropland,701,44.4,11,0
row_459_1586736000000,2020-04-13,48.576,62.2201,25.3,0,39,4.7,14.2,340.3,0.38,86,Grassland,1735,9.7,5,0
row_1939_1586822400000,2020-04-14,-19.5009,15.6197,19.5,0,32,1.2,1.4,192.5,0.21,4,Barren,2221,31.1,63,0
row_2308_1586822400000,2020-04-14,17.7948,10.3881,31.4,0,29,1.7,24.9,110.4,0.86,92,Grassland,1239,12.4,75,0
row_4863_1586822400000,2020-04-14,27.5248,-11.1146,17.6,0,26,0.7,0.8,109.2,0.41,49,Deciduous Forest,1358,28.8,49,0
row_3406_1586908800000,2020-04-15,7.884,-28.0331,31.1,0,52,2.1,2.5,365.7,0.65,8,Urban,2842,7.9,9365,0
row_4012_1586908800000,2020-04-15,5.7805,176.2639,24.7,0,25,7.2,23.4,275.5,0.46,27,Urban,2111,38,13170,0
row_4404_1586908800000,2020-04-15,-8.7009,138.7144,33.4,0,47,10,12,13.6,0.78,97,Shrubland,2394,33.6,84,0
row_4412_1586908800000,2020-04-15,8.4523,-77.1016,27.7,10.7,62,5.7,0,191.5,0.58,62,Deciduous Forest,583,3.9,18,0
row_3074_1586995200000,2020-04-16,-39.4843,-20.2725,22.6,0,53,4.9,5.9,29,0.52,31,Cropland,2944,2.8,98,0
row_3172_1586995200000,2020-04-16,-29.6983,29.1558,23.2,0,47,0.9,1.1,65.6,0.27,42,Urban,876,0.9,13018,0
row_4438_1586995200000,2020-04-16,-1.0103,-129.8627,27.4,0,45,1.9,2.3,250.7,0.17,1,Deciduous Forest,2813,14.9,97,0
row_4931_1586995200000,2020-04-16,-46.5564,-172.7722,14.7,0,24,6.7,8,149.7,0.74,85,Evergreen Forest,157,35.7,36,0
row_1427_1587081600000,2020-04-17,5.8949,-17.9338,25.6,0,30,5.7,20,280.5,0.31,98,Savanna,308,8.8,48,1
row_3180_1587081600000,2020-04-17,6.6302,-75.0376,21.9,0,46,4.4,5.3,242.7,0.77,23,Grassland,2808,4.5,12,0
row_3594_1587168000000,2020-04-18,-32.5358,-67.3404,24.1,0,42,2.7,3.2,45.6,0.13,90,Savanna,1509,34.1,56,0
row_3424_1587254400000,2020-04-19,9.8933,26.1932,27.7,0,59,0.2,0.2,112.8,0.79,18,Savanna,130,30.1,35,0
row_149_1587340800000,2020-04-20,-28.2254,-7.6822,22.6,0,45,3.3,4,95.4,0.16,58,Grassland,1283,13.3,27,0
row_2171_1587340800000,2020-04-20,60.2905,158.2132,18.7,0,54,6.2,7.4,199.4,0.4,34,Urban,2587,24.5,15363,0
row_1643_1587427200000,2020-04-21,-29.5811,-58.495,17.4,0,41,3.6,4.3,399.2,0.66,49,Evergreen Forest,52,30.4,98,0
row_3009_1587427200000,2020-04-21,27.41,14.5275,26.7,0,45,7,8.4,162.7,0.28,60,Shrubland,1712,27.9,64,0
row_4537_1587427200000,2020-04-21,62.4608,-114.7114,20.4,0,50,8.9,10.7,202.7,0.64,32,Shrubland,779,4.1,59,0
row_591_1587513600000,2020-04-22,47.5435,114.7127,26.6,16.3,64,9.8,0,67.5,0.4,72,Savanna,1815,15.4,99,0
row_4444_1587600000000,2020-04-23,-21.3174,164.4855,23.7,0,33,1.6,11,376.5,0.82,76,Barren,1573,9.4,78,0
row_2863_1587686400000,2020-04-24,17.1112,-64.8968,17.9,0,33,1.9,2.3,387,0.22,11,Cropland,360,6.7,21,0
row_991_1587859200000,2020-04-26,0.4524,-157.8333,31.4,0,57,0.3,0.4,313.5,0.17,62,Urban,2791,29.9,8525,0
row_2250_1587859200000,2020-04-26,63.172,15.9888,22.2,0,51,8.3,10,225.6,0.38,65,Savanna,1900,7.2,56,0
row_2974_1587859200000,2020-04-26,59.5161,-176.3466,23.9,0,19,0.3,16.6,223.3,0.75,73,Shrubland,308,0.2,14,0
row_3640_1587859200000,2020-04-26,4.7943,123.8967,20.9,0,30,4.8,11.9,204.1,0.6,55,Grassland,1963,26,65,0
row_979_1587945600000,2020-04-27,35.7711,140.8804,17.9,0,55,10.8,13,220,0.37,36,Grassland,2498,14.6,38,0
row_3136_1587945600000,2020-04-27,-30.8725,106.4336,24.6,3.6,94,14.4,0,64,0.39,57,Cropland,22,12.6,47,0
row_538_1588032000000,2020-04-28,6.3313,-0.2714,31.7,0,17,12.8,44.5,220.3,0.64,64,Evergreen Forest,1644,26.4,35,1
row_2579_1588032000000,2020-04-28,-25.4596,136.5669,20,0,36,13.7,16.4,339.2,0.85,29,Evergreen Forest,1218,0.4,100,0
row_3430_1588032000000,2020-04-28,-39.6178,128.7046,16.1,0,19,9,10.8,255.2,0.27,41,Savanna,2096,4,85,0
row_2721_1588118400000,2020-04-29,30.6632,60.3652,15.3,10.4,87,1.7,0,266.7,0.59,84,Deciduous Forest,1516,36.2,50,0
row_222_1588204800000,2020-04-30,4.8146,-59.7456,24.6,20.5,66,2.3,0,387.6,0.26,40,Barren,198,32.2,56,0
row_1894_1588204800000,2020-04-30,33.118,-113.6477,22.6,0,26,1.1,12.4,231.8,0.48,3,Cropland,263,43.6,7,0
row_2653_1588204800000,2020-04-30,34.0963,38.1943,26.8,0,59,7.4,8.9,236.3,0.57,45,Grassland,1040,29.3,41,0
row_1857_1588291200000,2020-05-01,-39.3613,173.7821,24.4,0,32,13.2,26.6,358.8,0.13,82,Cropland,2738,1.1,75,0
row_2694_1588291200000,2020-05-01,-29.4527,-18.601,29.3,15.9,75,0.2,0,317.4,0.35,72,Shrubland,1680,32.7,8,0
row_3179_1588291200000,2020-05-01,16.7313,72.4559,17.3,13.9,67,1.9,0,149.1,0.56,56,Urban,1459,8.6,19782,0
row_2729_1588377600000,2020-05-02,-15.3525,-93.2403,23.8,0,55,0.2,0.2,61.9,0.14,56,Evergreen Forest,835,9.2,19,0
row_2806_1588377600000,2020-05-02,42.9946,-121.085,14.2,0,55,3.6,4.3,23.2,0.15,20,Deciduous Forest,2352,0.3,72,0
row_3778_1588377600000,2020-05-02,36.3926,172.1241,17.5,0,47,0.5,0.6,277,0.27,41,Cropland,303,21.1,68,0
row_3067_1588464000000,2020-05-03,-29.5991,-26.3115,28.9,15.5,73,5.1,0,83.9,0.66,26,Evergreen Forest,973,4.1,76,0
row_1909_1588636800000,2020-05-05,-10.7284,-3.9604,24.8,0,15,3.7,24,55.8,0.67,77,Grassland,883,16.3,25,0
row_1183_1588723200000,2020-05-06,-18.6772,88.5585,25.1,0,29,8.4,23.1,87.7,0.3,89,Savanna,1017,42,87,1
row_2733_1588723200000,2020-05-06,61.817,-101.8939,16.2,0,46,14.1,16.9,141.1,0.53,82,Savanna,146,36.2,29,0
row_1824_1588809600000,2020-05-07,-30.413,-8.6544,16.3,0,47,10.7,12.8,64.1,0.82,34,Evergreen Forest,2127,41.5,80,0
row_3889_1588809600000,2020-05-07,-7.2466,-163.2527,25.1,0,40,1.1,9.1,369.6,0.39,84,Deciduous Forest,845,11.7,51,0
row_4065_1588809600000,2020-05-07,17.0625,-130.5463,20.6,0,29,1.3,8.2,10.4,0.89,20,Deciduous Forest,2969,40.1,94,0
row_1370_1588896000000,2020-05-08,-15.1499,6.5399,23.6,0,49,13.8,16.6,221.1,0.23,23,Savanna,2226,44,54,0
row_1876_1588896000000,2020-05-08,-45.6124,56.9139,25.3,0,48,7.7,9.2,70.5,0.37,60,Barren,1628,6.1,90,0
row_1551_1588982400000,2020-05-09,-36.2874,-41.5731,23.9,8.8,82,1.7,0,213.7,0.51,55,Savanna,1174,4.5,25,0
row_3213_1588982400000,2020-05-09,1.0492,31.2734,26.3,7,71,7.9,0,27,0.32,86,Grassland,976,34.7,64,0
row_4285_1588982400000,2020-05-09,-23.6976,42.3676,16.3,16.7,81,7.7,0,54.3,0.43,100,Cropland,2221,34.1,12,0
row_4691_1588982400000,2020-05-09,33.85,-125.8755,24.9,0,56,10.9,13.1,368.5,0.6,97,Shrubland,2816,38.1,44,0
row_44_1589068800000,2020-05-10,9.3534,-56.5697,26.8,24.8,70,5,0,160.9,0.05,93,Cropland,2633,43,30,0
row_511_1589068800000,2020-05-10,-26.1582,-65.8675,21.2,0,24,9.7,21.3,278.2,0.74,77,Grassland,2773,42.9,54,1
row_2174_1589068800000,2020-05-10,-12.207,-114.4997,24,0,45,12.6,15.1,294.1,0.01,83,Evergreen Forest,219,28.8,74,0
row_2521_1589068800000,2020-05-10,2.2792,96.0095,24,0,58,5.5,6.6,337.4,0.58,0,Shrubland,1455,18.5,58,0
row_1661_1589155200000,2020-05-11,-3.7161,-49.4892,26.2,0,53,2.4,2.9,136,0.6,24,Savanna,1865,11.6,22,0
row_2707_1589155200000,2020-05-11,-24.9617,23.7559,18.3,0,40,2,2.4,246,0.81,62,Grassland,1381,37.6,47,0
row_3713_1589155200000,2020-05-11,49.9595,55.7171,12,0,37,14.3,17.2,299.6,0.34,70,Deciduous Forest,345,29.1,8,0
row_4364_1589155200000,2020-05-11,-27.2157,-78.0536,21.3,5.7,62,1.2,0,308.9,0.32,42,Barren,1674,8.5,100,0
row_1892_1589241600000,2020-05-12,15.8792,66.3601,24.1,0,28,4.6,17.9,209.5,0.07,22,Barren,2994,21.3,90,0
row_3273_1589241600000,2020-05-12,69.3974,107.1892,12,19.2,82,9.7,0,257.1,0.32,86,Savanna,1041,29.5,12,0
row_572_1589328000000,2020-05-13,37.5465,142.5421,21.8,0,38,7.5,12.6,367.9,0.35,31,Shrubland,1617,32.2,58,0
row_1449_1589328000000,2020-05-13,1.0124,152.1161,32.3,16.5,94,5.8,0,105.7,0.74,60,Shrubland,2016,3,9,0
row_2052_1589328000000,2020-05-13,-14.1382,-50.5856,30,0,15,3.7,31.9,373.6,0.04,93,Cropland,2294,29,16,1
row_2547_1589328000000,2020-05-13,-32.3045,-100.3747,24.3,0,33,12.9,25.2,104.4,0.81,60,Savanna,1697,24.4,13,0
row_1489_1589500800000,2020-05-15,54.4152,-85.4548,24,0,27,4.7,18.2,241.3,0.16,34,Urban,410,36.6,18608,0
row_4353_1589500800000,2020-05-15,6.3207,35.9516,27.9,0,49,2.7,3.2,60.5,0.72,79,Deciduous Forest,1810,12.3,93,0
row_4523_1589500800000,2020-05-15,6.9384,-99.2633,27.2,0,43,5.8,7,172.1,0.18,9,Shrubland,906,16.2,43,0
row_4822_1589587200000,2020-05-16,-31.2677,52.5554,18.9,0,41,13.6,16.3,67.1,0.36,50,Evergreen Forest,2715,25.9,94,0
row_573_1589673600000,2020-05-17,15.9138,78.2889,24.8,0,24,9.9,27.2,155.8,0.76,87,Barren,1684,10.9,72,0
row_3400_1589673600000,2020-05-17,4.6299,-165.9923,25.3,0,27,6.3,21.9,88.3,0.2,68,Shrubland,2664,9.5,50,1
row_1405_1589760000000,2020-05-18,-21.3462,49.4031,22.9,0,44,13.7,16.4,332.3,0.55,90,Grassland,1182,39.6,4,0
row_2511_1589846400000,2020-05-19,-5.2851,63.4195,32.9,0,35,7.7,30.9,350.5,0.42,72,Urban,560,5.1,7005,1
row_4388_1589846400000,2020-05-19,-36.0339,-141.5945,14.6,0,51,9.1,10.9,229.8,0.52,2,Shrubland,125,20,88,0
row_335_1590019200000,2020-05-21,45.3651,-70.3514,21.5,0,39,11.9,17,50,0.18,77,Evergreen Forest,1655,29.5,63,0
row_4392_1590105600000,2020-05-22,-39.1305,-78.7969,15,0,45,5.3,6.4,225.8,0.75,39,Savanna,2295,42.7,62,0
row_2403_1590192000000,2020-05-23,-28.0206,-22.9127,16.7,0,57,7.9,9.5,213.3,0.28,50,Grassland,550,4,91,0
row_3120_1590192000000,2020-05-23,-32.8433,45.376,18,0,45,12.6,15.1,12.1,0.17,61,Evergreen Forest,71,10.8,9,0
row_3765_1590192000000,2020-05-23,-15.6771,124.1016,28.9,0,23,6,29.2,85.4,0.32,72,Barren,798,0.6,27,0
row_1698_1590364800000,2020-05-25,39.571,150.1461,18,1.4,71,11,13.2,170.3,0.4,33,Barren,2500,15.1,79,0
row_2776_1590364800000,2020-05-25,-28.9423,-6.2488,27.9,0,54,6.1,7.3,149.4,0.71,23,Barren,1001,40.9,71,0
row_2858_1590364800000,2020-05-25,36.1206,-106.1906,23.4,0,50,10.6,12.7,278.6,0.62,67,Urban,1754,34.2,10715,0
row_4625_1590364800000,2020-05-25,54.3549,-67.8877,19.7,0,54,10.3,12.4,173.2,0.78,67,Shrubland,1710,23.1,3,0
row_725_1590451200000,2020-05-26,-24.7351,-11.9521,22.1,0,24,12.9,26.6,318.6,0.28,14,Barren,2437,33.1,98,0
row_1411_1590451200000,2020-05-26,-41.5904,6.8665,25.9,0,59,5.7,6.8,112.5,0.4,0,Savanna,291,41.6,62,0
row_2184_1590624000000,2020-05-28,26.5881,23.7649,26.4,0,24,8.8,28.2,170.9,0.76,80,Cropland,2975,1.7,78,0
row_4771_1590624000000,2020-05-28,-27.3617,-179.3564,18.2,8.7,65,3.3,0,241.2,0.07,22,Urban,466,22.9,6003,0
row_648_1590710400000,2020-05-29,34.1915,-39.8319,19.6,0,25,12.1,14.5,204.6,0.35,24,Grassland,1898,32.1,57,0
row_2348_1590710400000,2020-05-29,-39.3073,121.8073,24.4,0,23,7.8,24.6,192.2,0.68,62,Urban,1745,10.3,18957,1
row_4982_1590710400000,2020-05-29,-10.5895,-40.1548,20.7,15.3,66,10,0,368.6,0.45,74,Shrubland,2614,19.5,30,0
row_337_1590796800000,2020-05-30,-0.7042,-139.6503,22.7,19,60,10.6,0,259,0.78,44,Savanna,781,5.1,92,0
row_465_1590796800000,2020-05-30,5.1465,87.2749,29.3,0,44,1.8,2.2,159.8,0.85,58,Grassland,2256,26.4,22,0
row_1267_1590796800000,2020-05-30,-25.8793,-15.451,27.6,0,56,14.9,17.9,30.3,0.33,33,Savanna,790,17.9,45,1
row_3159_1590796800000,2020-05-30,23.5317,-41.9016,27.8,0,22,7.5,29.8,371.8,0.45,80,Grassland,915,29.1,54,0
row_4346_1590883200000,2020-05-31,-31.8706,40.1428,17.3,0,40,11.2,13.4,227.5,0.49,85,Grassland,1106,16.7,83,0
row_3520_1590969600000,2020-06-01,62.7432,132.1611,29.3,0,47,4.4,5.3,355.3,0.45,69,Grassland,769,31.4,46,0
row_2127_1591056000000,2020-06-02,-34.5695,61.4457,24.5,0,43,0.3,0.4,240.3,0.8,44,Grassland,915,30.3,45,0
row_82_1591142400000,2020-06-03,62.6754,-51.3308,33.1,0,18,7.3,39.4,250,0.62,38,Grassland,2886,12,46,1
row_1269_1591142400000,2020-06-03,-37.1287,112.6135,17.3,0,52,1.4,1.7,35.9,0.84,35,Cropland,269,31.3,60,0
row_1790_1591142400000,2020-06-03,-0.3169,-88.9937,28.7,21,69,2.2,0,104.4,0.54,15,Cropland,2996,25.6,37,0
row_2102_1591142400000,2020-06-03,-17.296,-35.531,27.5,0,49,7.1,8.5,199.8,0.24,49,Urban,2749,23.4,1833,0
row_3998_1591142400000,2020-06-03,47.2975,-23.3269,29,16.9,73,9.5,0,189.1,0.11,76,Deciduous Forest,206,3.3,8,0
row_1982_1591228800000,2020-06-04,15.2305,-153.5384,43.8,21.9,65,6.9,0,348.6,0.65,17,Grassland,684,16,49,0
row_2955_1591228800000,2020-06-04,67.5189,80.1918,27,0,54,8.2,9.8,172.1,0.53,77,Grassland,453,4.4,55,0
row_3497_1591228800000,2020-06-04,-2.4367,-44.2024,22.4,4.6,88,10.2,0,37.2,0.5,97,Barren,506,29.6,0,0
row_69_1591315200000,2020-06-05,2.163,-21.5189,47.8,0,38,6.4,50.3,375.1,0.57,61,Cropland,1478,25,75,1
row_1120_1591315200000,2020-06-05,14.7761,-108.3277,44.4,16.5,65,9.7,0,448.1,0.71,42,Urban,1959,28.4,12206,0
row_2490_1591315200000,2020-06-05,-34.7367,98.8433,15.4,15.6,95,9.7,0,137.3,0.14,27,Deciduous Forest,2899,26.3,21,0
row_3134_1591315200000,2020-06-05,3.9891,66.3143,44.9,0,19,3.9,52.7,226,0.12,32,Savanna,651,16.8,13,1
row_3949_1591315200000,2020-06-05,58.7385,-161.2619,35.7,0,50,9.1,10.9,499.7,0.24,89,Urban,1169,39.7,17311,0
row_2060_1591488000000,2020-06-07,-46.0277,105.0934,24.8,0,57,13.4,16.1,221.9,0.61,64,Savanna,1443,21.4,58,1
row_2410_1591488000000,2020-06-07,63.2865,-2.1002,36.4,19.5,94,12,0,168.7,0.79,19,Urban,2438,10.4,3553,0
row_2883_1591488000000,2020-06-07,-36.8157,-19.0121,21.9,23.8,89,12.8,0,338.6,0.63,52,Deciduous Forest,2016,8.2,55,0
row_3473_1591488000000,2020-06-07,-11.4705,75.6794,27.5,0,29,9.8,28.4,348.6,0.76,72,Evergreen Forest,1932,15.3,33,0
row_3578_1591488000000,2020-06-07,48.2928,56.4979,40.6,0,43,2,2.4,208.7,0.75,35,Grassland,2139,44,32,0
row_936_1591574400000,2020-06-08,7.268,-32.8827,34.8,0,32,11.2,39.5,466.7,0.86,83,Barren,2397,7.9,88,1
row_3661_1591574400000,2020-06-08,20.3275,133.1653,41.4,0,28,2.7,41.4,111.8,0.78,58,Urban,514,0.6,4786,0
row_1502_1591660800000,2020-06-09,-34.473,41.3404,20.7,0,33,8.3,14.6,124.4,0.71,87,Deciduous Forest,1128,8.5,81,0
row_4741_1591660800000,2020-06-09,39.8718,-109.6718,37.4,0,29,8.6,41.8,150.6,0.4,24,Deciduous Forest,2481,19.5,95,1
row_252_1591747200000,2020-06-10,57.0259,145.5846,29.4,14.1,86,1.6,0,370.2,0.04,98,Shrubland,1865,27.5,32,0
row_2983_1591747200000,2020-06-10,24.0207,138.9067,44.2,0,31,3,44.2,307.4,0.59,30,Evergreen Forest,2384,6.3,47,1
row_4721_1591747200000,2020-06-10,14.779,-17.2454,44.4,0,52,14.7,17.6,365.4,0.27,54,Urban,1886,32.7,14662,0
row_1384_1591833600000,2020-06-11,33.4332,19.1958,39.4,0,47,5.3,6.4,198.7,0.77,23,Deciduous Forest,2580,35.6,46,0
row_2313_1591833600000,2020-06-11,54.3182,-129.263,37.6,0,39,13.5,43.2,363.4,0.32,10,Grassland,1218,8.6,23,1
row_3891_1591833600000,2020-06-11,49.9224,26.4014,31.3,0,49,1.5,1.8,307.8,0.48,24,Cropland,1080,14.6,43,0
row_4165_1591920000000,2020-06-12,-45.6867,-174.847,21.9,0,57,14.1,16.9,357.3,0.26,24,Barren,2930,37.4,66,0
row_4714_1591920000000,2020-06-12,-32.9537,-87.3886,20.1,0,50,1.4,1.7,98.7,0.58,57,Evergreen Forest,876,32.8,72,0
row_2296_1592006400000,2020-06-13,69.3827,-41.4909,38.3,0,54,13.8,16.6,312.5,0.12,19,Deciduous Forest,2359,26.2,43,0
row_3011_1592006400000,2020-06-13,48.485,-75.3824,27.4,0,55,0.1,0.1,252.7,0.15,2,Deciduous Forest,2365,27.7,64,0
row_3744_1592006400000,2020-06-13,51.8404,-118.6183,33.7,0,51,6.8,8.2,328.2,0.41,46,Shrubland,2267,30.6,92,0
row_4978_1592006400000,2020-06-13,-17.6281,-111.6512,25.8,0,16,14.2,37.8,212.6,0.18,8,Shrubland,418,22,28,1
row_3467_1592092800000,2020-06-14,21.8999,159.4564,38.9,0,16,7,48.8,306.1,0.27,68,Deciduous Forest,1805,8.1,44,1
row_4622_1592092800000,2020-06-14,-49.2574,-3.0468,24,0,36,14.8,25.9,351.2,0.16,11,Barren,1770,15.5,32,1
row_4834_1592092800000,2020-06-14,-32.651,12.3354,20.1,0,47,4,4.8,57.6,0.67,32,Barren,537,26.3,10,0
row_3731_1592179200000,2020-06-15,-9.6982,-100.1261,20.8,0,43,14.9,17.9,95.3,0.29,25,Urban,637,0.1,3396,0
row_1291_1592265600000,2020-06-16,41.7976,-4.6023,42.2,4.4,65,11.6,0,431,0.57,13,Evergreen Forest,880,40.8,49,0
row_3460_1592265600000,2020-06-16,-1.1485,148.448,25.1,20.3,81,9.4,0,102.5,0.59,30,Shrubland,2712,37.1,90,0
row_3610_1592352000000,2020-06-17,56.873,-111.646,37,0,34,12.4,43.6,368.5,0.55,13,Evergreen Forest,1783,19.6,81,1
row_962_1592438400000,2020-06-18,42.6228,38.722,40.5,10.2,61,13.1,0,362.9,0.31,16,Urban,1817,25.7,19204,0
row_3063_1592438400000,2020-06-18,34.9593,-54.9883,32.8,0,51,6.5,7.8,310.2,0.81,93,Grassland,40,41.4,5,0
row_3701_1592438400000,2020-06-18,-44.9058,94.9529,27.3,9.9,65,8.1,0,251.7,0.73,25,Evergreen Forest,860,25.3,60,0
row_3768_1592438400000,2020-06-18,-47.0524,-66.6305,15.4,0,27,14,16.8,237.8,0.25,62,Cropland,2941,8.5,97,0
row_4905_1592438400000,2020-06-18,-9.0489,97.1679,28.9,0,56,11.6,13.9,118.9,0.7,47,Savanna,2278,13.7,76,0
